,links
377,https://www.pluralsight.com/courses/droidcon-sf-session-74
378,https://www.pluralsight.com/courses/droidcon-sf-session-18
379,https://www.pluralsight.com/courses/droidcon-sf-session-20
380,https://www.pluralsight.com/courses/droidcon-sf-session-34
381,https://www.pluralsight.com/courses/droidcon-sf-session-44
382,https://www.pluralsight.com/courses/droidcon-nyc-session-44
383,https://www.pluralsight.com/courses/droidcon-sf-session-50
384,https://www.pluralsight.com/courses/droidcon-sf-session-29
385,https://www.pluralsight.com/courses/droidcon-sf-session-39
386,https://www.pluralsight.com/courses/droidcon-sf-session-58
387,https://www.pluralsight.com/courses/turn-based-game-unity-playmaker-2160
388,https://www.pluralsight.com/courses/voronoi-dynamic-fracturing-houdini-68
389,https://www.pluralsight.com/courses/human-behavior-for-technical-people
390,https://www.pluralsight.com/courses/humanizer-making-dotnet-types-more-human
391,https://www.pluralsight.com/courses/terraform-getting-started
392,https://www.pluralsight.com/courses/terraform-automating-aws-vsphere
393,https://www.pluralsight.com/courses/terrains-vue-761
394,https://www.pluralsight.com/courses/terrain-modeling-techniques-cryengine-789
395,https://www.pluralsight.com/courses/distorting-nature-after-effects-2218
396,https://www.pluralsight.com/courses/discovery-bloodhound
397,https://www.pluralsight.com/courses/discovering-use-weldments-sheet-metal-design-solidworks-1848
398,https://www.pluralsight.com/courses/disaster-recovery-planning
399,https://www.pluralsight.com/courses/disaster-recovery-developers
400,https://www.pluralsight.com/courses/disintegration-teleportation-reintegration-effects-houdini-2322
401,https://www.pluralsight.com/courses/zbrush-reference-library-3d-brushes-547
402,https://www.pluralsight.com/courses/zbrush-xsi-integration-1128
403,https://www.pluralsight.com/courses/zbrush-mudbox-integration-758
404,https://www.pluralsight.com/courses/zbrush-rhino-workflow-1945
405,https://www.pluralsight.com/courses/zbrush-mudbox-artists-1416
406,https://www.pluralsight.com/courses/live-europe-2020-fujitsu-story
407,https://www.pluralsight.com/courses/live-europe-2020-kickoff
408,https://www.pluralsight.com/courses/live-action-composite-from-various-elements-nuke-2155
409,https://www.pluralsight.com/courses/live-action-matte-painting-compositing-nuke-2265
410,https://www.pluralsight.com/courses/inventor-parametric-modeling-sketch-constraints
411,https://www.pluralsight.com/courses/inventor-getting-started-freeform-modeling
